824,1794,7821,8424,9436
4066,3497,8603,3099,6354
1211,6662,1003,9208,6667
8322,3709,7866,4276,9227
5422,4664,6022,8598,4443
4817,6758,7205,9982,393
9491,605,6844,4494,2526
6746,7211,4859,5025,2206
6094,551,3164,1718,579
6622,4922,990,6937,7852
9972,4217,2835,1220,5560
1590,6894,4356,5538,2979
6568,7753,4074,9260,285
3095,4383,5317,7063,9352
7193,4814,3265,6284,9678
8225,8258,7836,8635,3445
8336,4493,3547,988,909
5860,5777,9046,1575,9715
4762,6935,1014,8785,8360
7940,6451,4691,1889,6153
8254,494,4955,6125,1310
9618,7423,3508,2965,7030
6374,6827,7845,3614,8624
5364,5412,2122,184,2780
4485,7894,5846,2095,6030
8159,7207,9285,3331,5899
1331,827,444,887,1758
3339,175,291,9801,4018
6675,9732,651,5300,9506
5833,2980,9247,5867,9760
1029,5884,7759,1539,9904
7912,4523,9847,6455,5495
1628,6262,4362,8658,2944
6803,2650,6780,5485,5935
2705,5514,8086,6924,2885
790,8449,8929,2025,603
1438,7475,1813,1,9042
9030,8266,4914,2696,5974
1011,5549,5939,4236,4823
2202,6920,9930,5510,5454
996,1057,7509,2287,256
8242,3604,6251,5622,9752
8201,2908,3544,7503,6692
9068,3674,1180,5373,1154
8143,9542,4272,8855,141
2229,4165,8316,8787,1929
3685,8577,7821,6385,1201
1315,4153,3208,3372,3482
2985,5822,1135,8865,3955
3703,4900,596,5935,5717
7659,4726,838,2875,124
5364,1404,7727,9222,1748
3284,9462,3879,1534,3895
5321,7986,853,877,4903
1133,8328,3318,7010,7641
1253,5903,2262,2999,8851
138,5221,381,7193,1277
869,7342,5189,1571,9715
8516,6140,4890,9171,1909
1944,6212,1304,9964,909
6098,855,7323,5637,6780
9432,9223,3161,6254,1734
8062,8631,3809,647,6371
6198,3039,2841,1068,4685
6152,2009,8964,4423,324
1581,4686,2812,8198,2956
4942,7715,915,417,1619
7450,449,4236,7426,5752
8990,8867,8182,3150,2173
2690,7289,1703,6673,3713
7117,4816,2895,7816,2793
7866,1347,4054,5306,4039
6572,2892,7519,6294,658
8386,8077,9194,9089,8774
5616,6231,9300,8474,9087
9747,6406,2448,6226,559
8730,1489,8410,1243,5955
310,7539,2756,1095,7187
3965,9201,7221,3182,1556
9694,8870,2793,4887,101
6852,8168,4668,7903,6815
4769,8514,5215,4737,5074
4853,6426,8265,2973,2305
3987,7792,6343,6528,345
357,1819,6947,4928,5634
4976,2360,4682,1935,7205
7290,2642,2031,7915,9280
2671,9169,8623,2008,3723
4092,7462,4266,8821,9022
9620,1506,5108,7660,7406
3272,6220,4648,2423,5896
6678,9112,3012,2293,8007
3228,9440,6375,5895,3334
5113,6381,9656,2823,201
6921,8652,8576,598,6748
7239,1976,3710,9099,7222
4933,2705,2416,899,8253
5248,9430,4207,4265,7129
3421,7330,2342,3430,5774
1415,7551,427,3212,7929
7814,8771,2433,728,3206
2992,7116,6796,4703,5229
8030,3277,7,7556,3578
3740,9261,133,6261,6701
2424,2545,6007,7548,3815
404,913,2291,8531,3914
1657,1954,7924,9679,9255
5473,5201,5499,3156,1838
1245,9252,1498,9630,6212
9958,3524,1468,1616,2284
7986,2492,686,8068,3377
2616,7126,8461,6383,1715
4138,5499,5003,9697,1442
1421,6347,5422,3345,7036
9586,1653,5084,233,6278
7410,9252,8105,6497,5100
9491,7818,5937,1490,6211
7312,3120,2896,4465,1867
7316,5187,9309,9993,6384
129,3401,5371,4165,3598
6471,1264,5344,5865,662
2002,5294,2872,6758,3586
9253,3512,3267,4927,2274
772,5536,1804,7524,8782
9832,9201,7144,8455,7821
7384,449,8807,253,766
4307,240,4766,5989,8356
4437,7721,4255,4803,9441
6952,1536,7250,3236,8042
4177,3609,8741,4919,227
6471,208,5751,265,9315
8308,1079,6562,8313,3573
3840,5547,4295,9852,9414
2716,1179,3069,8422,5743
5826,3598,2787,4714,6039
8358,9094,6070,624,4113
8179,7805,9827,1107,8630
4170,6049,2519,8792,5994
9658,4206,5046,3486,8939
6661,8607,4020,2089,9165
6127,3185,3579,6737,9662
1026,2150,5495,1877,2056
5544,8602,9855,8577,1412
995,3397,959,7937,2919
5499,9448,1969,322,4814
4587,1123,9170,8099,6975
794,1631,5685,1300,5166
3689,9104,9232,6741,6377
2423,9953,3518,769,1681
9879,331,8603,7184,8137
6128,7507,4716,3555,2894
1141,5546,1936,2994,9105
7857,7804,6248,3868,7842
8914,1001,1935,3973,7855
2495,1288,6839,3125,9598
2728,4925,9562,610,6960
3057,1152,6578,2721,42
3905,4960,8498,8228,2740
7637,4490,4682,220,3033
792,2883,3406,7350,9134
230,7926,291,591,3130
6955,5317,8104,1293,9390
7376,1073,570,5627,9384
7468,4167,9266,8482,5561
4392,8885,2366,5023,3306
8916,3192,9155,8970,7495
2203,3597,6006,1692,9148
7420,4256,5666,5603,4554
8299,2457,5381,7952,6094
8905,4950,1548,3974,5376
3724,7462,8528,286,8664
3930,7814,690,3332,1076
6893,3085,3336,7133,9802
7719,7877,6953,7389,622
4322,9997,8885,347,1653
4914,2819,3336,364,3555
1158,7257,3319,8743,62
9276,831,6932,113,4524
2123,1727,7761,401,6357
9066,7299,3892,7266,8326
6689,1072,3009,5796,2055
9894,8518,6033,5443,4055
2700,6177,9786,4943,6779
9976,7084,4758,8576,1531
9115,7680,701,5802,3503
2379,4730,8469,2224,8798
7573,9304,7836,8188,948
9840,5430,5893,9469,3981
5417,1219,7875,3888,9111
287,9054,2306,4914,7929
2741,7470,458,1196,2849
8757,6092,2697,7615,4241
2586,6760,1019,5704,5813
4076,8147,7491,7705,6481
8036,2169,4255,8907,2043
1371,5714,3225,9022,3991
245,3248,5544,9471,8172
7008,3769,515,9764,3977
948,644,1104,2557,5769
2731,182,1299,5819,2781
4863,5928,7240,2465,593
8442,4466,887,8277,9544
6019,9529,66,9053,4697
6832,1842,1803,7329,133
6122,2862,6377,830,7210
9253,8208,4530,1397,8459
954,7570,380,2009,86
7043,6391,7356,4053,5014
2182,2271,8455,7071,1651
6,1762,66,2546,7062
140,3366,417,5350,2744
5810,1593,814,2728,9139
7698,7478,9003,1944,2258
4525,3937,2272,251,6811
8794,6831,4077,1884,6696
1292,9905,3928,5633,1831
2662,1081,7415,9611,836
6820,490,6072,9759,5739
573,72,4817,9080,8732
1830,836,6895,2783,8645
5166,9981,9612,5231,7641
3401,4206,2011,4117,7938
594,7885,6398,7104,7922
361,9819,3141,8059,8218
6429,5320,5405,4915,7109
5454,7310,9570,8485,1775
7561,6865,9453,6906,2621
9427,196,6983,6937,4020
3915,3993,7544,1956,1074
3665,6913,9471,8502,5478
4342,7244,975,6378,1025
2694,6223,2888,5861,4885
1131,5026,3734,4524,5915
1336,5426,8102,8362,632
8796,4332,8207,7775,8272
2197,7881,7113,3060,473
4166,1583,1419,768,3792
812,5802,2780,9613,2169
2495,3069,3070,6261,6812
494,5122,9080,7945,9759
1790,3686,9485,6984,8708
6434,9917,36,2766,691
7225,9830,7905,7498,4901
1800,4898,4776,3355,3565
4746,7575,3955,953,8974
8817,3542,8282,5748,1219
9062,906,2366,7859,5785
2268,6921,5305,9513,9583
1564,9283,771,6989,9029
3656,120,7725,8050,3896
626,4378,5651,5063,4306
67,7844,8069,1898,6715
595,6156,3325,7092,3874
6267,3695,2068,3505,1788
8463,3070,9455,201,2448
6414,6154,1285,8492,7838
9925,4071,6913,7606,8586
6333,5219,948,8892,1815
1879,7285,2328,330,1132
2170,721,3558,3530,4887
4417,862,2251,3761,2028
2942,7572,353,6291,2774
6385,295,9649,3423,312
2430,434,1806,2470,7478
7342,8315,9055,8176,8185
6283,7606,5228,6678,7410
8105,5276,2617,7328,6743
5147,5008,6207,3860,5452
6478,9053,6049,2255,3904
9255,8643,184,4159,8215
8508,1555,7595,9273,3888
1386,4343,8785,1184,9989
3300,2997,2622,1895,1822
598,8288,6080,848,4096
4643,5798,5984,6721,5174
9625,2746,7175,8354,9918
510,9367,5765,7357,4019
9078,2308,2391,1373,8160
8962,4230,3020,9394,3707
6101,7005,7523,1458,4330
2641,5129,437,5738,5379
1835,9110,9780,5753,394
4300,5267,7782,5431,8206
3420,6072,3087,5030,1859
3213,2077,2496,3217,986
8341,7873,3757,9726,4909
8859,4365,9812,1040,20
5709,8188,5151,3661,3410
2144,7684,2109,4105,9075
6856,9013,7394,7332,7849
5744,8680,558,7866,2186
694,9269,9584,7125,8482
9093,8423,8473,6576,9388
7612,5936,9540,5577,6615
6849,1193,2074,9581,7617
4768,8709,1442,4992,5329
5688,7312,8805,3912,2126
8153,1467,6871,9458,7293
1332,9017,6079,8231,9626
8223,8475,7479,3769,9961
211,3916,4221,2666,8013
3683,9290,654,9548,8192
6000,1962,1838,4828,5098
217,2064,3508,3029,5643
5897,8327,7280,1193,7116
2248,2812,3257,3895,9402
6744,6605,8493,542,9310
8352,4806,1070,3809,9252
2480,6922,5640,4596,6012
6542,1057,9534,976,2600
4148,9164,620,5348,8032
6113,721,4980,9078,9749
8628,9179,2587,2839,7354
5700,2391,3270,3564,2464
9339,5692,3465,9300,6189
8660,6802,1864,1848,2548
2042,9899,7074,8234,4077
7547,3745,8602,7174,4379
7552,7436,7659,3363,2630
5002,1210,3901,2167,823
6346,2991,4918,6487,7848
5547,9083,6704,7281,6017
6399,7154,5448,8731,6046
1634,4822,8763,1203,1346
7566,383,2842,8025,6593
3022,4447,4463,7760,9827
2873,2923,8167,8166,8637
8328,7282,9893,5877,4382
3140,355,9483,8841,5232
3861,3186,774,2321,8955
6411,3620,383,8827,4817
1638,8993,2861,9410,9034
6866,2217,120,8462,5585
5931,3136,2401,1219,8947
9174,7971,4546,5061,9146
9500,3383,521,382,8785
6164,1397,5316,7986,6583
5589,9717,5604,7403,3365
3693,5220,7236,5451,3258
2062,3232,3109,4443,7355
3313,258,7850,4180,8700
242,3920,7582,6278,9046
5337,9690,1394,6167,4340
3378,6562,5593,5584,7472
701,8146,9626,3738,76
2421,6417,815,4171,5783
3016,4182,5286,8872,4695
794,3132,1110,2737,9762
6524,9315,908,2121,2815
956,8648,1668,8782,8710
7144,1943,1990,6829,198
5423,8544,2633,7593,529
4795,9280,4093,7665,2874
4644,311,1920,7686,966
4777,1588,1221,8753,4863
7872,3412,5103,4080,9320
2848,356,8673,5002,5155
9258,9095,1756,5856,1821
2227,8353,2244,7660,5500
5161,325,1924,3312,7437
7032,3313,3252,8356,8499
3106,7451,3929,4689,6003
9509,1383,5487,571,7969
1430,2086,4725,4583,7634
5527,2386,7183,3516,5497
699,9101,814,6048,3468
4107,6220,6249,8776,9052
6987,3381,3026,9757,3578
6778,7713,1405,2433,3152
2800,9934,10000,7183,1841
1438,8989,2311,5682,8843
6800,7006,7714,5325,9334
2984,6598,4067,4688,3862
1363,2563,2182,3403,5815
1049,2560,6185,7409,4519
1717,6153,7644,9898,509
2301,6678,8256,7110,8234
6734,7655,1468,9291,5798
553,196,635,6840,2964
1247,8685,1728,5093,37
2515,3394,4653,9525,5635
8935,9457,1509,5470,236
3061,8338,3822,1159,7362
5531,8418,368,9627,2276
6068,4966,117,9974,9912
9164,2773,7558,9603,589
7962,2975,1012,4856,5448
1850,2663,3304,3547,9117
9407,1435,8240,6756,8170
984,8709,5949,2399,2390
4658,1505,2265,4539,5554
2957,3579,1170,5087,2853
15,6545,6591,4039,8422
1093,336,9819,9654,4678
3163,7860,1801,5560,2021
8601,3606,2302,7639,9279
8803,1079,1118,8056,7500
4374,5237,2791,2971,4477
9000,8554,2437,3378,4519
3430,321,5176,5359,4174
3481,9840,3854,8049,1525
5046,2685,8752,4044,846
5587,3457,9372,3899,6840
9795,8569,7471,8354,4004
3346,17,8354,5558,9017
1038,3860,7460,6049,1212
4074,747,4094,4474,4974
61,8186,9127,1649,6553
7599,3030,2629,5028,8216
787,9522,1475,9935,1333
6719,6274,1899,8227,3951
6437,5476,1007,9979,2151
3270,5582,5206,4397,5601
4364,905,3103,8005,3930
5603,7317,1568,6694,4573
7529,818,1583,1357,2731
6532,3074,8927,3318,9186
5150,4432,4122,8593,8110
6281,6805,9552,7174,4237
2042,9123,2133,5054,579
9369,4206,4458,372,441
9750,4568,9422,5455,2711
3580,8051,3014,8009,358
3428,8052,8596,7310,8980
7015,7299,2185,8145,1741
3180,5547,2087,3776,5006
181,6651,7275,625,6816
4138,8572,4629,7913,8097
6088,4593,5487,5880,2310
1200,405,6014,4222,184
2195,3272,8655,1019,5776
2170,7555,2893,2043,1671
7986,9117,7547,9295,2032
2494,5108,4890,6028,573
4385,3391,7373,8533,6441
8613,1804,782,9365,120
6708,4718,5605,661,8078
4380,1567,8510,2275,1077
4345,3528,4244,7121,3304
4010,2857,5165,942,5440
7515,6298,3335,9994,9256
110,1960,6701,9624,9935
1769,8454,6446,6678,3050
877,1688,2039,428,987
487,3605,7764,9390,8237
4374,6471,3585,4364,5681
1272,1117,8558,9802,4140
6185,6449,216,8609,2432
9035,901,6561,4366,3834
2776,4704,7449,693,5910
9966,3722,1352,2907,5208
6734,5461,9570,4075,4263
9559,7441,4390,5953,9420
2702,1642,7308,4787,1957
4680,8001,4966,6648,8642
4305,2491,3172,7056,2601
7175,9317,7148,127,8690
9140,7425,6451,8366,8794
2314,185,2344,2200,2808
744,5172,8800,791,2632
1310,2851,8301,9645,1339
4328,794,4634,7619,1032
9058,4770,5962,8138,7366
1229,532,3316,1121,6852
9785,9174,6810,4555,7537
3693,8579,6585,8381,1286
3118,5490,6764,7605,7023
1180,5383,6341,811,3747
8813,5674,2936,8484,9474
3956,6804,929,9894,7772
8325,1082,3887,6826,6220
9618,3724,2631,7157,2009
7154,6727,6400,9031,6052
9903,8433,531,2045,6305
7723,5441,9282,75,7582
2017,796,8361,7475,9420
8613,5479,7370,3493,1992
2552,2759,5043,4661,5272
1836,2485,3148,3037,6278
3399,6323,2549,939,7726
5373,189,2537,2573,4443
9056,9707,4305,6774,4718
2660,1963,3054,183,6174
6265,9613,1203,5069,6139
5043,5871,859,5454,3163
8589,7361,4927,5328,1828
6937,3437,7748,777,4257
6304,5229,6618,7214,5120
5017,9717,7789,4563,2017
7879,9169,4900,9878,8553
3065,640,7613,7737,2333
1290,1265,867,8902,9048
5912,4846,3442,6099,3502
4475,7712,9071,2515,1193
421,7187,2445,8654,4819
59,1716,457,310,4849
2541,9823,143,736,1160
4798,3036,3438,7707,2182
5458,6716,4662,6957,3680
1138,6357,4563,711,9535
5378,8146,2053,809,3225
1055,7939,3914,5802,643
2539,1508,793,4534,4897
8335,5128,3115,2494,6577
3557,245,1262,5362,7582
1788,245,7510,1944,5078
4058,3262,1018,8300,7557
3500,6406,773,6892,2120
2326,5024,2108,2803,9556
3855,4436,7173,9713,4705
5754,1078,9107,190,7095
5546,7665,2182,8641,8607
5827,689,8518,3649,309
6666,4210,3779,5309,8416
8189,3535,1855,9841,8149
1958,2936,9818,9424,6365
6299,8016,190,7328,880
5238,4956,6876,8698,3048
6935,1691,4374,9582,598
3142,3391,1719,7662,6469
1507,3272,3243,5391,6612
4973,8146,3429,3162,5411
6131,6612,1577,8081,7442
8148,1799,5016,2945,414
5903,7154,5606,8865,4383
4464,7883,7069,4495,8230
9623,6062,9958,8621,5571
192,7714,5089,8107,5152
7442,1152,1186,83,4148
8558,8039,9814,1244,679
7311,9147,9409,2348,2093
3600,3998,3101,8032,5050
4691,4040,8794,1217,2219
2199,2077,8039,3121,5627
4308,6501,6541,3257,2520
8906,7432,2964,9611,9475
1411,2133,1807,6310,6268
3154,8479,9050,6032,8027
5294,8503,1230,6851,2386
6859,7970,8968,6746,9528
246,7596,2163,4052,4693
2383,6726,2070,6833,2285
5904,5532,5279,5103,3220
694,7479,7938,3098,944
4137,1648,6120,9840,9373
4741,8439,8508,287,9964
9021,4582,9385,5614,3281
6278,4558,5045,4223,8792
7762,8813,4064,735,3500
3019,7346,6560,6276,9553
1021,6370,6227,3085,3198
9113,620,8924,3169,9053
3410,9974,9626,9489,484
1964,5065,9847,208,4039
2564,9164,9660,4584,1899
6785,4979,2624,4976,2503
7509,9208,2103,2438,8475
6076,2470,8827,9363,3174
2779,6423,872,3112,350
8681,3210,5270,4923,6957
2844,5665,2213,2787,6072
7215,9102,7994,2560,9404
6619,8861,1162,4761,3795
5301,9523,3325,302,1516
294,8284,8506,403,6152
2625,5405,2611,6769,631
1530,2905,8755,3580,4418
1612,6341,4630,5308,2997
7168,6920,7973,5076,1064
967,7674,9157,6834,957
6322,4870,3464,3325,5529
9330,7697,3481,8455,7400
2029,8746,4522,7865,1898
1626,3934,8365,3487,478
2326,181,2783,7885,2391
840,2150,5803,9700,7730
5671,497,6981,3041,7541
9786,8303,568,3541,5195
1651,5640,9980,1566,4264
1523,1288,2523,7918,346
7035,8997,1406,5052,7098
611,439,166,7754,7337
962,9702,6329,6311,9923
9989,6193,4968,3293,1926
8356,6394,1232,9877,1795
7869,1508,8211,5279,7235
4433,6430,1492,9027,5987
9785,4277,2232,8606,5978
339,8694,2408,9407,783
3202,4907,6992,2352,6894
6445,233,7282,4424,8981
559,3486,4583,8393,3877
7288,1097,4038,1772,3931
1456,800,5134,6256,1814
6844,4955,2024,4859,3687
1027,5450,5501,5616,1247
8877,5863,8924,7406,4185
3432,3934,8508,222,5678
6224,7938,83,4261,9345
743,7468,6043,6294,8205
3298,3709,2359,1238,4596
6447,7604,1348,5282,3849
2593,9021,8838,2202,8666
9032,8362,3199,290,8356
9566,4318,7765,1561,6518
8785,9403,6530,4187,7045
3667,7637,2278,925,1325
3569,8197,5912,9010,5285
697,8623,2583,3255,3532
3100,9645,2465,1393,3733
7919,4621,6387,6343,9442
9300,7431,8214,7199,1869
1663,8934,314,1288,3414
7648,1600,741,5042,8301
279,6055,9847,7344,5370
426,5361,6661,8869,2844
9958,451,6956,3686,5938
6616,7112,2823,4211,9057
7471,6716,5400,7904,206
8822,4551,3432,2964,2906
6012,5894,8473,3340,8995
7942,2645,1046,227,5667
9240,6435,1992,4410,6048
4277,3864,6797,5906,8475
3225,8679,6058,2919,2982
1533,511,1291,9152,4469
5452,1484,4047,2450,1215
6612,5615,8696,481,1106
7915,8956,3629,1836,8217
4283,8411,1169,1188,8533
8563,7849,1710,4892,6993
5133,2596,9473,4140,2869
37,5119,7102,971,8013
1981,3395,7999,8661,5509
7483,3013,3234,1190,8213
2465,5014,5708,1377,7289
5722,5562,7607,1118,8339
5292,1124,991,555,1411
3952,813,463,9746,7567
7827,7235,7278,2529,8281
8039,3327,9587,3479,3086
6326,8047,7357,2510,7364
2603,3048,773,119,7178
3255,2710,1300,4691,9859
1220,1436,8018,7180,8079
1655,4752,8115,8345,4798
8689,4236,3990,9238,1327
3612,6526,2701,5512,2436
159,4620,30,8675,1532
892,8977,3407,3901,8836
603,8066,2323,5545,244
6536,8826,377,3133,8817
2144,2743,2477,8937,4869
6470,481,9882,3426,1077
7252,6704,7192,3184,7282
7535,4186,2359,1713,6901
5375,3797,8055,88,9470
225,6701,9175,5276,8365
8341,9569,3613,3452,1542
1917,2516,8004,2830,2572
3173,2454,9651,4336,6213
6140,796,9510,7984,6479
1309,5200,2361,3275,3899
9712,6765,7928,9698,7954
7860,1656,7637,5370,6938
1986,6778,6007,7333,4824
5076,9177,855,2319,2244
9384,8097,2969,8014,9154
9730,3374,3302,3050,2203
8374,9965,2100,8753,8106
9193,5607,6980,4546,5722
3017,8116,9754,6487,8184
5721,9999,6601,8314,6519
8539,2348,8892,5520,4488
8679,5477,455,4480,2595
4897,1155,5937,7848,9056
6710,3069,8476,8106,5791
7669,6439,8893,5058,6910
3207,5904,8553,9630,229
7169,3699,5364,4914,9162
7289,1177,2425,4705,6930
5576,7395,7844,4819,6073
7510,7741,5286,7055,9125
3583,2157,1545,1466,2350
1769,8473,4349,7906,5844
6919,7541,9194,3776,2844
5588,8597,8614,9326,4644
7395,6712,6492,7944,4085
9900,3631,740,5258,5721
4206,7980,7969,4379,8351
9467,1953,6800,6090,48
4189,1198,4187,951,7840
2711,984,4795,604,7144
6477,2500,7819,3245,5730
1902,7053,2799,4606,9670
2504,1462,2965,9071,3108
6818,9017,1027,2577,5120
112,7808,9214,1039,1512
3593,284,7214,3567,7093
5821,1087,7505,1834,5023
7365,9149,5734,8659,6361
8321,1375,2032,7422,1240
799,9033,1326,2110,484
6802,7079,7308,2863,7737
3350,60,356,1907,518
7322,7656,6982,4379,9323
7509,5000,9413,4064,2408
2781,951,3415,8154,3594
7476,7602,4487,2039,5520
5604,4487,6416,9408,2967
3781,9554,6834,1873,9055
1437,5072,8012,21,5301
6209,9887,8559,3668,2854
8180,2716,6838,893,2354
4454,3299,6827,7730,9030
7993,9396,3810,329,1394
9885,3181,7544,7608,5133
5714,6110,5258,8673,4769
1618,9902,9645,2490,2133
8689,7288,1338,6292,4953
9228,1497,5862,2606,8159
5762,8393,8985,1721,2903
4221,8211,4522,9617,594
3813,8944,8038,9153,5262
1097,7222,8874,1906,6679
8774,3147,1198,3796,742
2630,2889,4362,9965,9454
8045,4333,3958,4495,1155
7166,4763,2297,4683,8169
3793,59,4755,1060,5825
4861,5088,7648,171,2040
8141,7397,151,5158,9704
5717,9353,1380,7841,4206
3397,9514,3784,5274,8482
2988,7721,9857,1916,210
8720,8700,4023,6057,4942
3642,7106,870,686,6525
7114,3764,2277,3322,7103
9925,9170,7412,7210,8564
1873,7238,9636,67,7597
2354,4107,4490,2627,5144
5594,1707,9513,7513,8277
6868,6642,5316,3561,9179
5659,408,7342,8571,5507
8184,3682,3557,118,8159
7877,2887,3029,2357,8059
1972,8469,7488,6826,4012
1970,9172,3905,5509,8089
2554,1052,7522,6067,864
1898,5085,2907,5658,1798
5689,2897,127,3413,2843
3805,5846,4442,5529,308
1855,3395,5613,8869,114
8307,1540,3935,7105,7109
7681,5872,9363,1314,1462
4130,5159,3076,286,9049
3845,5861,7205,9615,4685
6161,5180,8570,4458,5004
5525,2678,4384,8585,5407
2071,7361,4395,7988,6331
1650,8862,4392,1248,5184
8271,8814,5663,4294,4375
5988,5073,2299,1320,4771
5073,266,2787,9712,7990
4214,3493,5375,1110,6179
7051,6292,8375,8943,8734
2143,7475,1561,1105,8613
5862,3359,5952,3309,3466
5053,5522,6785,9393,2755
5705,4014,5647,7971,6385
137,1296,6248,533,8670
9235,8998,2771,489,637
6069,4487,9912,5632,2869
1353,2639,624,2268,2059
4575,8782,4366,4,6457
6708,5962,5341,1076,4269
339,9000,9185,2852,6960
1359,7447,6079,2660,3435
8234,3895,5915,896,343
599,2992,3028,7307,9493
6320,21,4686,2880,1874
5407,7473,6196,897,7173
1136,8886,6620,3625,5445
4411,5500,2170,5417,2952
7053,7534,5595,5346,1430
4320,5757,6531,8121,1214
3069,4048,7873,9210,5507
4272,6156,6537,2863,3598
6894,5749,588,8133,9008
3717,768,8120,644,4973
6177,3361,3074,8049,2810
1926,2369,9313,2415,1230
4618,8330,7410,4560,9389
4198,9544,7215,1456,3145
3974,1729,9065,7460,1050
2636,9784,727,7364,1974
4612,2423,1033,1610,1682
430,8343,3639,387,9678
7198,1937,9974,1755,705
5584,9444,27,2261,4713
829,7024,2012,8563,2737
2505,2455,2281,4955,7366
4253,977,6741,5891,8360
8371,8488,4868,909,8246
1321,2730,9642,6563,3451
2342,679,3199,4303,7247
6640,1194,6373,4423,4931
8315,6816,2425,5481,181
1129,9101,187,9384,8132
9562,2913,5993,1606,6589
8238,9645,1897,3699,9060
6513,644,7473,8918,3576
531,414,8722,7371,8330
3648,101,3861,1008,2146
2607,6640,9067,6159,4147
2424,6587,8754,5415,8806
2702,49,8829,4291,3715
3265,61,3917,911,5578
4355,5661,2404,3075,3703
9461,1017,1693,4577,4758
9635,6529,6801,9846,7097
6537,9574,8883,3965,8711
1170,9820,2909,5032,1148
2669,2159,775,1302,5800
7520,4919,6529,5497,4639
8320,8976,5826,6943,2357
8433,3152,1072,1136,2143
5327,835,8390,5776,9987
8688,3473,3548,6812,1153
4289,6667,8388,3182,9127
5427,9021,2406,790,7005
6255,7795,4451,3751,6704
6798,5176,9788,2690,3985
4978,1171,3643,1353,2077
3825,9748,409,9425,3164
7853,9425,9242,1238,9285
5582,1312,8913,9070,4683
1604,8023,8975,1870,321
1194,6822,5773,5437,862
888,9225,4692,5157,2442
1966,8730,4165,8340,872
2190,5035,8604,4661,2291
2293,9016,5794,2837,5078
2828,2808,517,1246,3668
3757,4148,9166,1944,3767
7996,3947,4508,6552,4237
3444,8043,9382,4083,3145
3284,8207,4054,4050,4964
5930,4170,4217,2356,4991
1448,4610,3124,7889,8485
2925,1206,4944,2104,5900
6140,2446,5433,4258,7594
2305,7800,6067,7798,370
2270,9856,9545,2237,8318
1705,6255,4776,7322,1198
2846,830,8696,9776,2714
9109,6182,7176,6642,7912
6890,4123,1295,7179,2004
3727,397,774,5584,3734
400,9015,8078,6445,5837
4447,364,6810,8918,4285
4436,6456,1699,2321,7221
6955,8765,8308,8290,734
4469,2772,5021,3246,4898
9429,1564,8169,9190,464
9871,6326,6114,953,3180
7976,8909,4838,2196,3317
4811,9964,2900,2306,9108
9667,1454,7127,4428,6408
4333,7842,9149,7896,8626
2027,3226,6116,2355,387
934,8861,8113,3064,704
9465,5178,693,9338,6450
1365,1560,6176,9368,9727
1530,9771,847,6016,6703
2784,4548,2741,5838,1102
641,2180,6858,4635,7007
3733,2718,1962,5039,9619
908,3045,5306,409,8744
6589,6683,7202,4671,5251
1741,8228,7870,9326,9735
9445,6659,6625,7360,6314
8151,1330,2430,8394,8365
4227,9982,4170,3020,8138
6568,1833,2117,8965,1208
7021,2714,7618,5820,2308
9316,1107,7453,4779,3801
8295,7233,329,246,4103
7204,801,688,1227,1724
7639,6967,852,4943,4232
9041,8359,7397,710,72
3049,2415,1144,3906,4014
956,5239,5385,3100,2179
4419,4438,6105,5043,9907
3428,7611,6987,4756,8010
9377,5055,9307,6859,2913
7113,4567,7289,6846,7
5047,7763,1746,3374,8892
8298,8732,9053,4683,4792
2019,8180,9197,4915,2574
9365,7513,339,7481,8828
112,9021,9090,5377,8611
9868,3775,5011,4880,6523
4291,8702,5675,4097,2779
8418,2095,5866,8274,594
7310,6976,936,274,5814
7583,1758,2897,9546,884
7104,7558,2327,1185,8118
9184,3827,9557,7070,7687
5063,7662,3474,5459,6429
9301,6951,8540,5221,2596
5250,7013,430,645,5097
5009,8692,9285,2657,5174
8014,6991,6031,4333,4648
6078,3524,4320,2651,3120
8995,8421,2900,1293,2618
2724,1147,420,918,5364
1944,4736,7736,8,3594
7934,226,2611,4634,5512
149,1322,4488,8601,9733
3057,1793,5099,9330,6012
5364,5712,7558,8314,4313
918,7130,4681,7130,1467
3241,1641,5283,8330,8724
9864,9747,2482,376,4383
8196,616,599,7550,5445
5340,2081,8079,1252,640
1653,9962,2535,3353,7923
5283,5339,161,7026,8866
9245,794,8988,4759,2791
7723,8812,9664,4524,9540
7047,1751,6582,4882,3678
6748,1179,5416,5250,5348
6397,2594,1816,5079,7331
3471,4848,3910,8906,622
5066,2839,9067,3567,3023
6815,8153,104,1812,8775
2157,7085,9776,7189,6242
7950,5515,1311,4716,9301
6565,348,1256,4631,5012
9480,2758,1638,2468,3279
340,6837,2119,2657,8356
869,2728,1322,6159,6104
1303,3275,4398,8923,3451
2763,627,4622,8673,7737
1738,3704,266,749,3037
6376,4559,7981,749,726
725,6300,2423,6505,2262
2620,3506,7816,5864,4605
7521,9212,8496,8358,446
4716,8077,8532,188,1666
9332,8798,7824,4872,8328
7211,6891,8050,6898,7788
4440,5222,2230,5068,6680
1754,8527,2675,9964,1450
6197,1373,4451,1572,8109
4909,8484,5720,3227,632
980,1305,8734,6279,2123
142,3051,8127,3331,6703
8885,2422,3600,713,5314
4238,278,7059,3949,145
8990,921,8317,8913,93
2565,9696,3021,6604,5214
5448,9946,6975,6557,2831
9372,3722,1105,8373,6558
